,placeId,0,1,3,4,7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,placeLatitude,placeLongitude
20,2d20ea19e609e9cb,,,,,,,,,,"{'#seaofblue': 1, '#winterclassic': 2, '#happynewyear': 1, '#2014': 1, '#newyearrocks': 144, '#nhl': 1}","{'#awesome': 1, '#sherlock': 1, '#hgtvnewyear': 1, '#winterclassic': 1, '#2014': 3, '#newyearrocks': 122}","{'#2014': 1, '#hgtvnewyear': 1, '#justloveit': 1, '#newyearrocks': 98}","{'#sherlock': 1, '#justloveit': 1, '#nhl': 1, '#newyearrocks': 131, '#winterclassic': 2, '#2014': 1, '#amazing': 1, '#sherlocklives': 2}","{'#awesome': 1, '#sherlock': 3, '#seaofblue': 1, '#winterclassic': 6, '#happynewyear': 3, '#2014': 3, '#newyearrocks': 180, '#sherlocklives': 2}","{'#seaofblue': 1, '#newyearrocks': 70}","{'#happynewyear': 1, '#winterclassic': 2, '#newyearrocks': 39, '#nhl': 1, '#amazing': 1}",,,{'#justloveit': 1},47.1951,8.88675
21,2dd8a7ca4aa30f75,,,,,,,,,,"{'#awesome': 2, '#winterclassic': 2, '#2014': 1, '#hgtvnewyear': 1, '#newyearrocks': 99}","{'#winterclassic': 1, '#newyearrocks': 62, '#amazing': 1}","{'#2014': 1, '#newyearrocks': 55}","{'#awesome': 1, '#newyearrocks': 66}","{'#winterclassic': 1, '#newyearrocks': 98}","{'#awesome': 1, '#newyearrocks': 47}","{'#justloveit': 1, '#seaofblue': 1, '#newyearrocks': 19}",,{'#justloveit': 1},,46.6898,6.9827
22,2f76c34fafc5d0e1,,,,,,,,,{'#justloveit': 1},"{'#awesome': 2, '#winterclassic': 2, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 70}","{'#awesome': 1, '#winterclassic': 2, '#2014': 1, '#justloveit': 1, '#newyearrocks': 55}","{'#2014': 1, '#winterclassic': 1, '#newyearrocks': 45}","{'#awesome': 1, '#hgtvnewyear': 1, '#nhl': 1, '#newyearrocks': 65, '#2014': 1, '#winterclassic': 1, '#sherlocklives': 1}","{'#happynewyear': 1, '#awesome': 2, '#seaofblue': 1, '#winterclassic': 1, '#newyearrocks': 109}","{'#newyearrocks': 46, '#nhl': 1, '#winterclassic': 1}",{'#newyearrocks': 11},,{'#justloveit': 1},,47.4525,8.19206
23,34368e9fd53b5398,,,,,,,,,,{'#newyearrocks': 1},,,,,,,,,,47.2451,8.22268
24,3539d47306e1b7e2,,,,,,,,,,"{'#winterclassic': 2, '#hgtvnewyear': 1, '#nhl': 1, '#newyearrocks': 95}","{'#awesome': 1, '#sherlock': 1, '#winterclassic': 2, '#newyearrocks': 71}","{'#awesome': 1, '#sherlock': 1, '#seaofblue': 1, '#winterclassic': 1, '#newyearrocks': 76, '#sherlocklives': 1}","{'#happynewyear': 1, '#sherlock': 1, '#hgtvnewyear': 1, '#winterclassic': 1, '#newyearrocks': 106}","{'#awesome': 1, '#amazing': 1, '#newyearrocks': 132, '#happynewyear': 1, '#winterclassic': 2, '#sherlocklives': 1}","{'#sherlock': 1, '#sherlocklives': 2, '#newyearrocks': 62}","{'#sherlock': 3, '#winterclassic': 1, '#justloveit': 1, '#amazing': 1, '#newyearrocks': 17}",{'#justloveit': 1},{'#justloveit': 1},{'#justloveit': 2},47.2623,7.100560000000001
25,35c76cf95b0ffb3a,,,,,,,,,{'#justloveit': 1},"{'#sherlock': 1, '#amazing': 1, '#winterclassic': 3, '#happynewyear': 1, '#2014': 1, '#newyearrocks': 84, '#sherlocklives': 1}","{'#awesome': 1, '#sherlock': 1, '#newyearrocks': 43, '#winterclassic': 2}","{'#awesome': 1, '#hgtvnewyear': 1, '#nhl': 1, '#newyearrocks': 49}","{'#2014': 1, '#newyearrocks': 61, '#winterclassic': 4}","{'#happynewyear': 1, '#winterclassic': 2, '#newyearrocks': 89}","{'#happynewyear': 1, '#winterclassic': 1, '#newyearrocks': 52}","{'#sherlock': 1, '#newyearrocks': 30, '#happynewyear': 1, '#winterclassic': 1, '#2014': 1, '#justloveit': 1, '#sherlocklives': 1}",,,{'#justloveit': 1},46.9502,6.49947
26,36dd395eac920229,,,,,,,,,{'#justloveit': 1},"{'#happynewyear': 1, '#awesome': 1, '#sherlock': 1, '#seaofblue': 1, '#newyearrocks': 95}","{'#sherlock': 2, '#hgtvnewyear': 1, '#winterclassic': 2, '#newyearrocks': 65}","{'#awesome': 3, '#winterclassic': 4, '#sherlocklives': 1, '#newyearrocks': 57}","{'#awesome': 1, '#sherlock': 1, '#nhl': 1, '#newyearrocks': 76, '#winterclassic': 1, '#justloveit': 1, '#sherlocklives': 1}","{'#sherlock': 1, '#nhl': 1, '#winterclassic': 1, '#2014': 2, '#newyearrocks': 104, '#sherlocklives': 1}","{'#awesome': 2, '#sherlock': 1, '#newyearrocks': 38, '#winterclassic': 1}","{'#newyearrocks': 27, '#winterclassic': 2}",,,,46.8497,8.63697
27,36f3609acd29e24a,,,,,,,,,{'#newyearrocks': 2},"{'#awesome': 2, '#sherlock': 1, '#2014': 1, '#winterclassic': 2, '#newyearrocks': 83}","{'#awesome': 3, '#sherlocklives': 1, '#newyearrocks': 60}","{'#happynewyear': 1, '#awesome': 2, '#seaofblue': 2, '#winterclassic': 1, '#newyearrocks': 62}","{'#sherlock': 1, '#2014': 1, '#winterclassic': 3, '#nhl': 1, '#newyearrocks': 70}","{'#awesome': 1, '#seaofblue': 2, '#nhl': 2, '#newyearrocks': 81, '#happynewyear': 1, '#2014': 1, '#winterclassic': 3, '#sherlocklives': 2}","{'#2014': 1, '#justloveit': 1, '#newyearrocks': 59}","{'#sherlock': 1, '#winterclassic': 1, '#newyearrocks': 31}",,{'#justloveit': 1},{'#justloveit': 1},47.2284,9.23498
28,3762f0997bd0c84b,,,,,,,,,,,,{'#2014': 1},,,,,,,,47.4987,8.73303
29,3acb748d0f1e9265,,,,,,,{'#happynewyear': 1},,,,{'#2014': 1},,,,,,,,,47.3774,8.536760000000001
30,3c517991ee905581,,,,,,,,,,"{'#awesome': 3, '#sherlock': 2, '#justloveit': 1, '#newyearrocks': 152, '#2014': 1, '#winterclassic': 2, '#sherlocklives': 3}","{'#awesome': 2, '#sherlock': 2, '#seaofblue': 1, '#winterclassic': 4, '#newyearrocks': 129, '#nhl': 1}","{'#awesome': 1, '#seaofblue': 2, '#newyearrocks': 120, '#2014': 1, '#winterclassic': 4, '#sherlocklives': 1}","{'#sherlock': 1, '#hgtvnewyear': 1, '#justloveit': 1, '#newyearrocks': 133, '#happynewyear': 1, '#2014': 1, '#winterclassic': 4, '#seaofblue': 1, '#sherlocklives': 1}","{'#awesome': 1, '#sherlock': 2, '#newyearrocks': 182, '#happynewyear': 1, '#winterclassic': 2, '#sherlocklives': 1}","{'#newyearrocks': 112, '#nhl': 3, '#winterclassic': 3, '#2014': 1, '#justloveit': 1, '#sherlocklives': 3}","{'#awesome': 1, '#2014': 1, '#newyearrocks': 29}",{'#justloveit': 3},,{'#justloveit': 1},46.6399,9.39073
31,3ecc5abc1ac4c430,,,,,,,,,,"{'#winterclassic': 1, '#2014': 2, '#hgtvnewyear': 1, '#sherlocklives': 1, '#newyearrocks': 93}","{'#awesome': 1, '#sherlock': 1, '#amazing': 1, '#sherlocklives': 1, '#newyearrocks': 51}","{'#happynewyear': 1, '#sherlock': 1, '#winterclassic': 1, '#nhl': 1, '#newyearrocks': 37}","{'#awesome': 1, '#sherlock': 1, '#hgtvnewyear': 2, '#amazing': 1, '#winterclassic': 1, '#newyearrocks': 71}","{'#sherlock': 1, '#winterclassic': 1, '#happynewyear': 1, '#2014': 1, '#newyearrocks': 69, '#sherlocklives': 2}","{'#winterclassic': 1, '#justloveit': 1, '#newyearrocks': 43}","{'#newyearrocks': 26, '#winterclassic': 1}",,{'#justloveit': 1},,47.5092,6.1923
32,4375b927b81ee644,,,,,,,,,,"{'#winterclassic': 1, '#newyearrocks': 78}","{'#awesome': 2, '#winterclassic': 3, '#seaofblue': 1, '#hgtvnewyear': 1, '#newyearrocks': 62}","{'#awesome': 1, '#sherlock': 1, '#justloveit': 1, '#winterclassic': 1, '#newyearrocks': 45}","{'#awesome': 1, '#winterclassic': 1, '#newyearrocks': 59}","{'#justloveit': 1, '#sherlock': 1, '#newyearrocks': 92, '#winterclassic': 2, '#amazing': 2}","{'#awesome': 1, '#2014': 1, '#justloveit': 3, '#newyearrocks': 43}","{'#justloveit': 1, '#newyearrocks': 15}",,{'#justloveit': 1},,47.3245,8.41279
33,46bab8dc17b84bb9,,,,,,,,,,"{'#2014': 1, '#winterclassic': 3, '#newyearrocks': 84}","{'#winterclassic': 1, '#hgtvnewyear': 1, '#sherlocklives': 1, '#newyearrocks': 49}","{'#winterclassic': 1, '#justloveit': 1, '#nhl': 1, '#newyearrocks': 64}","{'#winterclassic': 3, '#newyearrocks': 60}","{'#sherlocklives': 1, '#newyearrocks': 80}",{'#newyearrocks': 33},"{'#happynewyear': 1, '#newyearrocks': 17, '#winterclassic': 1}",,,,47.477,7.832739999999999
34,4d8e5346c1d46473,,,,,,,,,{'#justloveit': 1},"{'#awesome': 2, '#2014': 1, '#winterclassic': 7, '#nhl': 1, '#newyearrocks': 81}","{'#awesome': 2, '#winterclassic': 2, '#justloveit': 1, '#newyearrocks': 64}","{'#awesome': 1, '#sherlock': 1, '#winterclassic': 4, '#justloveit': 1, '#newyearrocks': 47}","{'#awesome': 3, '#seaofblue': 1, '#nhl': 1, '#newyearrocks': 75, '#winterclassic': 1, '#amazing': 2, '#sherlocklives': 1}","{'#awesome': 1, '#sherlock': 2, '#newyearrocks': 85, '#happynewyear': 1, '#winterclassic': 5, '#2014': 1, '#amazing': 1, '#sherlocklives': 2}","{'#sherlock': 1, '#newyearrocks': 67, '#winterclassic': 5, '#2014': 3, '#justloveit': 1, '#sherlocklives': 2}",{'#newyearrocks': 19},{'#justloveit': 1},{'#justloveit': 1},,46.7326,6.57771
35,4f20f3cd10b6074f,,,,,,,,,{'#justloveit': 1},"{'#winterclassic': 4, '#seaofblue': 1, '#sherlocklives': 1, '#newyearrocks': 76}","{'#winterclassic': 1, '#2014': 1, '#seaofblue': 1, '#newyearrocks': 54}","{'#winterclassic': 1, '#newyearrocks': 46}","{'#winterclassic': 1, '#newyearrocks': 70}","{'#awesome': 1, '#seaofblue': 1, '#newyearrocks': 84, '#happynewyear': 1, '#justloveit': 1, '#hgtvnewyear': 1, '#sherlocklives': 1}","{'#awesome': 1, '#sherlock': 1, '#winterclassic': 2, '#sherlocklives': 2, '#newyearrocks': 47}","{'#awesome': 2, '#newyearrocks': 21, '#winterclassic': 1}",,,,46.8197,9.45188
36,502d0556dfd8587d,,,,,,,,,"{'#justloveit': 3, '#newyearrocks': 1}","{'#awesome': 1, '#sherlock': 2, '#seaofblue': 2, '#justloveit': 2, '#winterclassic': 4, '#happynewyear': 1, '#2014': 2, '#newyearrocks': 318, '#hgtvnewyear': 1, '#sherlocklives': 4}","{'#awesome': 2, '#sherlock': 1, '#hgtvnewyear': 1, '#justloveit': 2, '#sherlocklives': 3, '#amazing': 1, '#newyearrocks': 221, '#winterclassic': 7, '#seaofblue': 1, '#nhl': 2}","{'#awesome': 3, '#hgtvnewyear': 2, '#justloveit': 3, '#sherlocklives': 3, '#winterclassic': 7, '#2014': 4, '#newyearrocks': 227, '#seaofblue': 2, '#nhl': 1}","{'#sherlock': 4, '#newyearrocks': 305, '#happynewyear': 2, '#2014': 1, '#winterclassic': 9, '#sherlocklives': 4}","{'#awesome': 5, '#sherlock': 3, '#hgtvnewyear': 1, '#sherlocklives': 5, '#newyearrocks': 370, '#happynewyear': 2, '#winterclassic': 11, '#2014': 3, '#amazing': 1, '#seaofblue': 2, '#nhl': 2}","{'#seaofblue': 1, '#newyearrocks': 211, '#winterclassic': 6, '#2014': 3, '#justloveit': 1, '#sherlocklives': 1}","{'#sherlock': 1, '#seaofblue': 1, '#justloveit': 1, '#nhl': 2, '#newyearrocks': 87, '#winterclassic': 4, '#hgtvnewyear': 1, '#sherlocklives': 1}",{'#justloveit': 2},{'#justloveit': 1},,46.9438,8.41153
37,51ae948e08959af7,,,,,,{'#2014': 1},,,,,,,,,,,,,,45.9904,7.7418
38,55e8f6a95daaa415,,,,,,,,,,"{'#awesome': 1, '#sherlock': 3, '#seaofblue': 1, '#justloveit': 1, '#winterclassic': 3, '#newyearrocks': 171, '#hgtvnewyear': 1}","{'#awesome': 1, '#sherlock': 1, '#hgtvnewyear': 1, '#justloveit': 4, '#winterclassic': 3, '#newyearrocks': 120}","{'#awesome': 1, '#sherlock': 1, '#newyearrocks': 112, '#winterclassic': 1, '#justloveit': 1, '#sherlocklives': 1}","{'#awesome': 1, '#sherlock': 1, '#winterclassic': 5, '#2014': 1, '#newyearrocks': 150, '#nhl': 1}","{'#awesome': 2, '#sherlock': 1, '#justloveit': 2, '#newyearrocks': 198, '#happynewyear': 1, '#winterclassic': 5}","{'#sherlock': 1, '#sherlocklives': 1, '#winterclassic': 1, '#2014': 1, '#newyearrocks': 97, '#nhl': 1}","{'#sherlock': 1, '#newyearrocks': 42}",,,,47.4248,9.63522
39,56241dc469271392,,,,,,,,,{'#justloveit': 1},"{'#awesome': 2, '#sherlock': 2, '#newyearrocks': 318, '#justloveit': 3, '#winterclassic': 8, '#happynewyear': 1, '#2014': 2, '#amazing': 1, '#sherlocklives': 2}","{'#awesome': 2, '#sherlock': 2, '#hgtvnewyear': 2, '#justloveit': 1, '#winterclassic': 6, '#happynewyear': 3, '#newyearrocks': 262, '#2014': 2, '#amazing': 3, '#sherlocklives': 3}","{'#awesome': 1, '#sherlock': 1, '#newyearrocks': 233, '#sherlocklives': 3, '#winterclassic': 6, '#2014': 4, '#amazing': 2, '#nhl': 2}","{'#awesome': 5, '#sherlock': 5, '#hgtvnewyear': 1, '#sherlocklives': 3, '#winterclassic': 7, '#newyearrocks': 272, '#amazing': 1, '#nhl': 1}","{'#awesome': 4, '#sherlock': 10, '#seaofblue': 2, '#justloveit': 1, '#winterclassic': 5, '#happynewyear': 2, '#2014': 2, '#newyearrocks': 410, '#sherlocklives': 2}","{'#awesome': 4, '#sherlock': 3, '#seaofblue': 1, '#justloveit': 2, '#amazing': 2, '#newyearrocks': 214, '#2014': 1, '#winterclassic': 4, '#sherlocklives': 1}","{'#sherlock': 2, '#seaofblue': 1, '#justloveit': 2, '#newyearrocks': 67}",{'#justloveit': 1},{'#justloveit': 2},,46.269,6.22001
40,5970a618d6f5b99f,,,,,,,,,,"{'#awesome': 1, '#newyearrocks': 93, '#amazing': 1, '#happynewyear': 1, '#2014': 1, '#winterclassic': 1, '#sherlocklives': 3}","{'#awesome': 1, '#winterclassic': 1, '#seaofblue': 1, '#sherlocklives': 1, '#newyearrocks': 43}","{'#2014': 1, '#winterclassic': 1, '#sherlocklives': 1, '#nhl': 1, '#newyearrocks': 46}","{'#awesome': 1, '#newyearrocks': 58}","{'#awesome': 1, '#winterclassic': 6, '#sherlocklives': 2, '#newyearrocks': 114}","{'#awesome': 1, '#2014': 1, '#justloveit': 1, '#newyearrocks': 41}","{'#winterclassic': 1, '#newyearrocks': 16}",,{'#justloveit': 1},{'#justloveit': 1},46.8523,6.446969999999999
41,5cecf9ad308793b8,,,,,,,,,,"{'#sherlock': 1, '#hgtvnewyear': 1, '#winterclassic': 1, '#newyearrocks': 91, '#seaofblue': 1, '#sherlocklives': 3}","{'#sherlock': 1, '#2014': 1, '#winterclassic': 1, '#sherlocklives': 2, '#newyearrocks': 63}",{'#newyearrocks': 54},"{'#happynewyear': 1, '#winterclassic': 1, '#amazing': 1, '#seaofblue': 1, '#newyearrocks': 51}","{'#sherlock': 1, '#seaofblue': 1, '#justloveit': 1, '#winterclassic': 3, '#2014': 3, '#newyearrocks': 92}","{'#happynewyear': 1, '#sherlock': 1, '#sherlocklives': 1, '#newyearrocks': 53}","{'#newyearrocks': 21, '#nhl': 1, '#winterclassic': 1}",,,,47.303000000000004,8.60493
42,5ff678f8f92a7ab3,,,,,,,,,,"{'#sherlock': 1, '#2014': 1, '#hgtvnewyear': 1, '#newyearrocks': 72}","{'#awesome': 1, '#justloveit': 2, '#nhl': 1, '#newyearrocks': 59}","{'#sherlock': 1, '#newyearrocks': 58}","{'#happynewyear': 2, '#2014': 1, '#winterclassic': 2, '#justloveit': 1, '#newyearrocks': 64}","{'#sherlock': 2, '#winterclassic': 2, '#sherlocklives': 2, '#newyearrocks': 79}","{'#awesome': 1, '#sherlock': 1, '#seaofblue': 1, '#justloveit': 1, '#newyearrocks': 46, '#winterclassic': 3, '#nhl': 1}",{'#newyearrocks': 23},{'#justloveit': 1},,{'#justloveit': 1},47.3282,7.96952
43,6006a03d67ed7b37,,,,,,,,,,"{'#sherlock': 2, '#2014': 2, '#winterclassic': 3, '#sherlocklives': 3, '#newyearrocks': 73}","{'#sherlock': 1, '#winterclassic': 1, '#newyearrocks': 59}","{'#2014': 1, '#winterclassic': 1, '#newyearrocks': 62}","{'#happynewyear': 1, '#winterclassic': 5, '#seaofblue': 1, '#newyearrocks': 68}","{'#sherlock': 1, '#2014': 1, '#hgtvnewyear': 1, '#winterclassic': 2, '#newyearrocks': 91}","{'#winterclassic': 2, '#seaofblue': 1, '#newyearrocks': 49}","{'#newyearrocks': 15, '#seaofblue': 1, '#winterclassic': 1}",,,{'#justloveit': 1},46.5745,6.5614
44,62f782b1f0ac93a8,,,,,,,,,{'#justloveit': 1},"{'#awesome': 1, '#sherlock': 2, '#seaofblue': 2, '#amazing': 1, '#sherlocklives': 3, '#newyearrocks': 327, '#winterclassic': 8, '#2014': 2, '#justloveit': 1, '#nhl': 1}","{'#awesome': 1, '#newyearrocks': 256, '#justloveit': 2, '#sherlocklives': 2, '#winterclassic': 11, '#happynewyear': 2, '#2014': 1, '#amazing': 2, '#seaofblue': 1, '#nhl': 1}","{'#awesome': 1, '#sherlock': 2, '#newyearrocks': 205, '#winterclassic': 6, '#2014': 2, '#amazing': 1, '#sherlocklives': 1}","{'#awesome': 5, '#sherlock': 5, '#justloveit': 1, '#sherlocklives': 3, '#newyearrocks': 242, '#happynewyear': 1, '#winterclassic': 3, '#amazing': 2, '#nhl': 1}","{'#awesome': 2, '#sherlock': 2, '#hgtvnewyear': 3, '#justloveit': 1, '#amazing': 2, '#happynewyear': 2, '#newyearrocks': 380, '#2014': 2, '#winterclassic': 9, '#sherlocklives': 4}","{'#awesome': 1, '#sherlock': 3, '#newyearrocks': 202, '#winterclassic': 7, '#2014': 1, '#amazing': 1, '#sherlocklives': 3}","{'#2014': 1, '#newyearrocks': 84}",{'#justloveit': 2},{'#justloveit': 2},{'#justloveit': 1},46.4778,9.82697
45,6816d320bb8197f0,,,,,,,,,"{'#justloveit': 1, '#newyearrocks': 1}","{'#awesome': 2, '#sherlock': 2, '#newyearrocks': 350, '#happynewyear': 1, '#2014': 1, '#winterclassic': 7, '#sherlocklives': 2}","{'#awesome': 1, '#sherlock': 5, '#newyearrocks': 213, '#sherlocklives': 1, '#winterclassic': 8, '#amazing': 3, '#nhl': 2}","{'#awesome': 1, '#sherlock': 4, '#newyearrocks': 249, '#justloveit': 2, '#sherlocklives': 3, '#winterclassic': 7, '#happynewyear': 1, '#amazing': 1, '#seaofblue': 1, '#nhl': 1}","{'#amazing': 1, '#happynewyear': 1, '#2014': 1, '#newyearrocks': 274, '#seaofblue': 1, '#awesome': 2, '#sherlock': 3, '#hgtvnewyear': 2, '#sherlocklives': 5, '#winterclassic': 9, '#justloveit': 1, '#nhl': 2}","{'#awesome': 3, '#sherlock': 3, '#seaofblue': 2, '#justloveit': 1, '#sherlocklives': 4, '#winterclassic': 12, '#happynewyear': 1, '#newyearrocks': 350, '#2014': 1, '#amazing': 1, '#nhl': 4}","{'#awesome': 1, '#sherlock': 1, '#hgtvnewyear': 1, '#justloveit': 2, '#winterclassic': 3, '#happynewyear': 1, '#2014': 1, '#newyearrocks': 177}","{'#sherlock': 1, '#seaofblue': 1, '#justloveit': 1, '#winterclassic': 1, '#happynewyear': 1, '#2014': 1, '#newyearrocks': 70, '#sherlocklives': 1}",{'#justloveit': 2},,{'#justloveit': 1},47.6125,10.3326
46,683b36b1d13600e5,,,,,,,,,,{'#newyearrocks': 1},,,,,,,,,,46.1535,7.46789
47,6c07f3233c333f95,,,,{'#2014': 1},,,,,,,,,,,,,,,,46.5287,6.652080000000001
48,70c6ae671f12fbe7,,,,,,,,,,"{'#sherlock': 1, '#2014': 2, '#justloveit': 1, '#newyearrocks': 97}","{'#sherlock': 2, '#winterclassic': 1, '#justloveit': 1, '#nhl': 1, '#newyearrocks': 47}","{'#winterclassic': 1, '#sherlocklives': 2, '#newyearrocks': 52}","{'#sherlock': 1, '#hgtvnewyear': 1, '#newyearrocks': 77, '#winterclassic': 3, '#amazing': 1, '#seaofblue': 1, '#sherlocklives': 2}","{'#awesome': 1, '#sherlock': 1, '#newyearrocks': 98, '#winterclassic': 2, '#2014': 1, '#amazing': 1, '#sherlocklives': 1}","{'#winterclassic': 1, '#newyearrocks': 60}","{'#hgtvnewyear': 1, '#newyearrocks': 21}",{'#justloveit': 1},{'#justloveit': 1},{'#justloveit': 1},47.5758,5.9358
49,721c9e5620d52e2d,,,,,,,,,,,,{'#happynewyear': 1},,,,,,,,47.6908,7.95827
50,734ad0b414bcb46b,,,,,,,,,,"{'#sherlock': 1, '#2014': 1, '#sherlocklives': 1, '#newyearrocks': 86}","{'#awesome': 1, '#winterclassic': 2, '#seaofblue': 1, '#newyearrocks': 60}","{'#sherlock': 1, '#2014': 1, '#winterclassic': 1, '#hgtvnewyear': 2, '#newyearrocks': 58}","{'#winterclassic': 3, '#newyearrocks': 73}","{'#winterclassic': 2, '#hgtvnewyear': 1, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 94}","{'#awesome': 1, '#sherlock': 1, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 64}",{'#newyearrocks': 22},,,,47.5004,7.58778
51,74d6d9c31d99281b,,,,,,,,,{'#newyearrocks': 1},"{'#awesome': 2, '#seaofblue': 1, '#newyearrocks': 73, '#happynewyear': 2, '#winterclassic': 2, '#amazing': 1}","{'#justloveit': 1, '#newyearrocks': 46}","{'#hgtvnewyear': 1, '#sherlocklives': 1, '#winterclassic': 1, '#happynewyear': 1, '#newyearrocks': 47, '#nhl': 1}","{'#happynewyear': 1, '#winterclassic': 1, '#justloveit': 1, '#newyearrocks': 58}","{'#happynewyear': 1, '#sherlock': 1, '#newyearrocks': 100, '#winterclassic': 1}","{'#awesome': 1, '#winterclassic': 1, '#newyearrocks': 51, '#amazing': 1}","{'#happynewyear': 1, '#2014': 1, '#newyearrocks': 23}",,,,47.446999999999996,9.04965
52,7668b962a78513e6,,,,,,,,,,{'#2014': 1},,,,,,{'#sherlock': 1},,,,46.2465,6.133030000000001
53,767e0fef66a9dcbd,,,,,,,,,,"{'#winterclassic': 1, '#sherlocklives': 1, '#newyearrocks': 113}","{'#awesome': 1, '#sherlock': 1, '#justloveit': 1, '#winterclassic': 2, '#2014': 1, '#newyearrocks': 86, '#sherlocklives': 1}","{'#hgtvnewyear': 1, '#amazing': 2, '#newyearrocks': 84, '#justloveit': 1, '#seaofblue': 1, '#sherlocklives': 1}","{'#awesome': 1, '#sherlock': 1, '#newyearrocks': 82, '#nhl': 2, '#winterclassic': 1}","{'#awesome': 1, '#sherlock': 2, '#hgtvnewyear': 1, '#newyearrocks': 108, '#2014': 2, '#winterclassic': 1, '#seaofblue': 1, '#sherlocklives': 2}","{'#awesome': 1, '#sherlock': 1, '#newyearrocks': 70, '#justloveit': 1, '#amazing': 1, '#winterclassic': 2, '#nhl': 1}",{'#newyearrocks': 23},,{'#justloveit': 1},,46.3042,7.50025
54,7a9c153c73c7b204,,,,,,,,,,"{'#2014': 1, '#winterclassic': 1, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 77}",{'#newyearrocks': 44},"{'#awesome': 2, '#sherlock': 2, '#hgtvnewyear': 1, '#sherlocklives': 1, '#newyearrocks': 72, '#winterclassic': 3, '#nhl': 2}","{'#sherlock': 1, '#amazing': 1, '#winterclassic': 1, '#seaofblue': 1, '#newyearrocks': 57}","{'#awesome': 1, '#seaofblue': 1, '#nhl': 2, '#winterclassic': 5, '#newyearrocks': 98, '#sherlocklives': 2}","{'#sherlock': 1, '#amazing': 1, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 55}","{'#justloveit': 2, '#newyearrocks': 24}",,,,47.2207,7.45348
55,7b9c339c3d780a83,,,,,,,,,,"{'#awesome': 2, '#hgtvnewyear': 1, '#newyearrocks': 150, '#2014': 1, '#winterclassic': 2, '#sherlocklives': 1}","{'#awesome': 1, '#sherlock': 1, '#seaofblue': 1, '#justloveit': 1, '#newyearrocks': 133, '#winterclassic': 2, '#amazing': 1, '#hgtvnewyear': 3}","{'#amazing': 1, '#sherlocklives': 1, '#winterclassic': 5, '#2014': 1, '#newyearrocks': 120, '#nhl': 2}","{'#awesome': 2, '#sherlock': 1, '#seaofblue': 1, '#sherlocklives': 1, '#newyearrocks': 146, '#winterclassic': 5, '#nhl': 1}","{'#sherlock': 2, '#hgtvnewyear': 1, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 191, '#happynewyear': 2, '#2014': 2, '#winterclassic': 5, '#nhl': 1}","{'#sherlock': 2, '#seaofblue': 1, '#amazing': 1, '#newyearrocks': 91, '#2014': 1, '#winterclassic': 3, '#sherlocklives': 1, '#justloveit': 1}","{'#2014': 2, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 44}",{'#justloveit': 2},,,46.6789,9.65374
56,7c980a5e615ce8e0,,,,,,,,{'#happynewyear': 1},,,,,,,,,,,,47.0682,7.57774
57,7ffda9f09dc5a31e,,,,,,,,,,{'#newyearrocks': 2},,,,,,,,,,47.7801,8.56213
58,85acd6d34bd39738,,,,,,,,,,"{'#awesome': 1, '#sherlock': 1, '#winterclassic': 1, '#justloveit': 1, '#newyearrocks': 76}","{'#awesome': 1, '#sherlock': 1, '#justloveit': 1, '#newyearrocks': 69, '#winterclassic': 2, '#amazing': 1, '#sherlocklives': 2}","{'#happynewyear': 1, '#newyearrocks': 65}","{'#sherlock': 2, '#2014': 2, '#hgtvnewyear': 1, '#sherlocklives': 1, '#newyearrocks': 74}","{'#winterclassic': 2, '#2014': 1, '#amazing': 1, '#newyearrocks': 97}","{'#winterclassic': 1, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 36}","{'#sherlock': 1, '#winterclassic': 1, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 15}",,,{'#justloveit': 1},47.3519,8.439210000000001
59,86a9acb51d8a745b,,,,,,,,,,"{'#happynewyear': 1, '#2014': 1, '#winterclassic': 7, '#sherlocklives': 1, '#newyearrocks': 84}","{'#justloveit': 1, '#newyearrocks': 59}","{'#sherlock': 2, '#seaofblue': 1, '#winterclassic': 1, '#newyearrocks': 57, '#justloveit': 1, '#hgtvnewyear': 1}","{'#sherlock': 2, '#seaofblue': 1, '#justloveit': 1, '#newyearrocks': 62, '#winterclassic': 2, '#sherlocklives': 1}","{'#awesome': 1, '#justloveit': 1, '#amazing': 1, '#winterclassic': 3, '#newyearrocks': 91, '#sherlocklives': 1}","{'#2014': 2, '#newyearrocks': 50}","{'#awesome': 1, '#2014': 2, '#justloveit': 1, '#sherlocklives': 1, '#newyearrocks': 23}",,,{'#justloveit': 1},47.5387,7.96221
60,8ae76f5160e1e265,{'#sherlocklives': 1},,,,,,,,,,,,,,,,,,,46.1719,6.74315
61,8b3e53628223753a,,,,,,,,,,,,,,,,{'#amazing': 2},,,,47.0408,8.317210000000001
